country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023
India,Meghalaya,Ri Bhoi,75,238512,85263,49769,2819,296,203,225,443,264,342,550,573,466,488,499,458,237,736,557,1053,1211,836,767,894,675,688,872
India,Meghalaya,South Garo Hills,0,184901,184901,184901,1258,483,334,187,549,438,616,722,541,347,471,510,430,818,1720,2256,1863,2497,1389,1344,1156,946,1045,640
India,Meghalaya,South Garo Hills,10,184901,169234,162433,1258,482,333,187,546,436,614,720,538,345,469,508,422,785,1662,2182,1794,2389,1321,1287,1098,903,961,617
India,Meghalaya,South Garo Hills,15,184901,166761,159696,1258,482,333,187,546,436,614,719,538,345,468,508,419,776,1638,2149,1759,2345,1292,1252,1069,884,943,607
India,Meghalaya,South Garo Hills,20,184901,165859,158650,1258,481,332,187,545,436,614,719,537,344,467,507,418,771,1632,2139,1753,2332,1283,1245,1063,878,936,604
India,Meghalaya,South Garo Hills,25,184901,165139,157361,1258,481,332,187,545,435,613,718,537,344,467,507,417,769,1628,2134,1749,2323,1278,1241,1060,875,932,602
India,Meghalaya,South Garo Hills,30,184901,162994,155050,1258,481,332,187,544,435,613,717,537,343,466,506,416,757,1604,2102,1714,2279,1249,1209,1039,854,916,592
India,Meghalaya,South Garo Hills,50,184901,154882,139419,1258,472,325,184,532,425,604,703,527,336,456,499,399,711,1515,1992,1622,2143,1155,1127,974,791,853,563
India,Meghalaya,South Garo Hills,75,184901,80284,53169,1258,324,202,117,335,289,433,474,371,229,316,364,261,273,555,804,645,849,406,408,375,288,334,228
India,Meghalaya,South West Garo Hills,0,51848,51848,51848,1306,32,39,4,12,63,17,75,35,21,33,20,52,60,251,70,129,109,43,58,40,81,41,74
India,Meghalaya,South West Garo Hills,10,51848,29440,25129,1306,31,39,3,12,62,16,73,34,20,33,20,48,45,217,64,111,95,38,52,36,66,37,70
India,Meghalaya,South West Garo Hills,15,51848,27811,22670,1306,31,38,3,12,62,16,73,34,20,32,20,46,41,209,61,104,88,37,50,36,60,35,68
India,Meghalaya,South West Garo Hills,20,51848,26972,22310,1306,30,38,3,12,61,16,73,34,20,32,20,46,40,206,61,103,87,36,50,35,58,34,68
India,Meghalaya,South West Garo Hills,25,51848,26166,21453,1306,30,38,3,12,61,16,72,33,20,32,20,46,39,204,61,102,86,36,49,35,57,34,68
India,Meghalaya,South West Garo Hills,30,51848,24712,19344,1306,30,37,3,12,61,16,72,33,20,32,20,45,36,198,57,98,83,34,47,34,54,33,67
India,Meghalaya,South West Garo Hills,50,51848,17035,10502,1306,28,34,2,11,55,14,66,29,19,30,18,40,29,161,51,80,66,26,39,31,40,28,60
India,Meghalaya,South West Garo Hills,75,51848,1235,631,1306,15,17,1,6,23,7,32,11,8,14,9,18,2,14,8,8,7,3,8,3,2,3,7
India,Meghalaya,South West Khasi Hills,0,142031,142031,142031,469,498,371,154,331,362,442,358,366,211,434,359,267,400,616,796,740,847,656,615,584,603,565,585
India,Meghalaya,South West Khasi Hills,10,142031,106851,106266,469,497,370,153,330,361,440,356,361,209,428,355,261,372,592,757,705,804,627,594,537,578,533,551
India,Meghalaya,South West Khasi Hills,15,142031,104114,103581,469,497,369,153,329,361,440,355,361,208,426,353,259,368,583,747,695,797,619,589,528,566,525,545
